Date,Adj Close,Volume
2002-07-30,,
2002-07-31,0.009172354017810434,-0.2106537530266344
2002-08-01,0.004121083769973255,1.1901840490797546
2002-08-02,0.007723511308979593,0.6848739495798319
2002-08-05,0.005029727891790811,0.32418952618453867
2002-08-06,-0.008102776836710913,-0.43440050219711235
2002-08-07,0.003123529766143207,-0.5771365149833518
2002-08-08,-0.003473185539668687,2.742782152230971
2002-08-09,0.007450585283307301,-0.3015427769985975
2002-08-12,0.0020280239032407954,-0.6174698795180723
2002-08-13,0.007977172195763861,1.8687664041994752
2002-08-14,-0.002953443512578699,0.3366880146386093
2002-08-15,-0.005804453791824878,-0.5859000684462696
2002-08-16,-0.006553264741169766,-0.07768595041322314
2002-08-19,0.0009601314246392224,-0.25448028673835127
2002-08-20,0.009225197174257432,0.36778846153846156
2002-08-21,-0.002492288000293842,-0.3339191564147627
2002-08-22,-0.00535619231694033,0.1503957783641161
2002-08-23,0.004546601538276494,-0.3922018348623853
2002-08-26,0.0004767465996768087,0.04905660377358491
2002-08-27,-0.0029766628788411883,0.39568345323741005
2002-08-28,0.003702472951532488,0.03608247422680412
2002-08-29,0.004640002663539128,1.5248756218905473
2002-08-30,0.0018946551437115772,-0.7152709359605911
2002-09-03,0.010912991931442304,2.830449826989619
2002-09-04,-0.00035265443490396423,-0.3017163504968383
2002-09-05,0.00399035104508758,-0.25097024579560157
2002-09-06,-0.007715890980925881,-0.4438687392055268
2002-09-09,-0.001413635998197573,1.7577639751552796
2002-09-10,0.0035390831807489693,-0.759009009009009
2002-09-11,-0.0036451833925193276,2.621495327102804
2002-09-12,0.005193045869695738,-0.48516129032258065
2002-09-13,0.004695660371086217,2.155388471177945
2002-09-16,0.0003505305065231314,-0.13661636219221604
2002-09-17,0.003269921681981633,-0.7203311867525299
2002-09-18,0.0011639800669405263,1.513157894736842
2002-09-19,0.004999907818523776,-0.20026178010471204
2002-09-20,-0.0003469508914214234,1.104746317512275
2002-09-23,0.0056718834442101,1.2838258164852254
2002-09-24,0.0035671074412539174,-0.4613551242764726
2002-09-25,-0.0075683577975812965,-0.43805309734513276
2002-09-26,-0.000693403471826278,1.8807649043869517
2002-09-27,0.006590270302514964,-0.22139789144865288
2002-09-30,0.005859308699478112,-0.5125376128385155
2002-10-01,-0.008728104479340588,0.5442386831275721
2002-10-02,0.0033504727113984577,-0.7135243171219188
2002-10-03,-0.0005759973349387743,-0.12790697674418605
2002-10-04,0.0010378395644506549,0.6373333333333333
2002-10-07,0.003913686623937836,0.30781758957654726
2002-10-08,-0.0018351138605686836,0.676214196762142
2002-10-09,0.005054737078270748,-0.29791976225854383
2002-10-10,-0.005714759867845977,0.2740740740740741
2002-10-11,-0.007127250954580256,0.10963455149501661
2002-10-14,-0.0008105604002182406,-0.6160179640718563
2002-10-15,-0.016801032478748472,2.2553606237816766
2002-10-16,0.0,-0.2562874251497006
2002-10-17,-0.005304393502919693,0.6529790660225443
2002-10-18,0.0029618452734276137,-0.5197272284461764
2002-10-21,-0.007678005598977662,4.804259634888438
2002-10-22,-0.0004765075560823546,-0.654901275554779
2002-10-23,0.002143539841868618,-0.6744303797468354
2002-10-24,0.004754392899712755,-0.3499222395023328
2002-10-25,0.004377076942198445,12.552631578947368
2002-10-28,0.0011774379447582306,-0.9609885260370697
2002-10-29,0.009057576569771623,4.352941176470588
2002-10-30,-0.0001164279622990535,-0.5519864750633982
2002-10-31,0.0051297251647838965,0.34150943396226413
2002-11-01,-0.005994148781397302,-0.10829817158931083
2002-11-04,-0.003161530920887782,0.34069400630914826
2002-11-05,-0.002701354760789776,4.015294117647059
2002-11-06,0.0032973807743333946,-0.6830870279146142
2002-11-07,0.009744199755542445,-0.4966691339748335
2002-11-08,0.0024414714723738,-0.5985294117647059
2002-11-11,0.0025521501646789185,0.9084249084249084
2002-11-12,-0.003123797483164187,-0.07485604606525911
2002-11-13,0.0011595476198543366,5.850622406639004
2002-11-14,-0.012518085402090673,-0.7825560266505148
2002-11-15,0.0007047983278069379,-0.43036211699164345
